Categorie 1,Categorie 2,Categorie 3,Name FR,Name EN,Pricing Base,Unit,Unit viewed,Hours base,Price,Cost
Moyens Humains Conventionels,Post-production image,Ingest & proxies,Opérateur de transfert et de traitement numérique ,Digital Imaging Technician (DIT),USPA FICTION,Jour 7h,Jour,7,"158,74",
Moyens Humains Conventionels,Post-production image,Ingest & proxies,Opérateur de transfert et de traitement numérique ,Digital Imaging Technician (DIT),USPA FLUX,Jour 7h,Jour,7,"156,41",
Moyens Humains Conventionels,Post-production image,Ingest & proxies,Opérateur de transfert et de traitement numérique ,Digital Imaging Technician (DIT),USPA AUTRES,Jour 7h,Jour,7,"154,87",
Moyens Humains Conventionels,Interprétation,Coaching & dresseurs,Dresseur ,Animal Trainer / Handler,USPA AUTRES,Jour 7h,Jour,7,"244,41",
Moyens Humains Conventionels,Tournage,Lumière,Assistant lumière ,Lighting Assistant,USPA FICTION,Jour 7h,Jour,7,"169,98",
Moyens Humains Conventionels,Tournage,Lumière,Assistant lumière ,Lighting Assistant,USPA FLUX,Jour 7h,Jour,7,"167,50",
Moyens Humains Conventionels,Tournage,Lumière,Assistant lumière ,Lighting Assistant,USPA AUTRES,Jour 7h,Jour,7,"165,84",
Moyens Humains Conventionels,Tournage,Lumière,Assistant lumière spécialisé,Specialized Lighting Assistant,USPA FICTION,Jour 7h,Jour,7,"220,97",
Moyens Humains Conventionels,Tournage,Lumière,Chef électricien ,Gaffer,USPA FICTION,Jour 7h,Jour,7,"219,93",
Moyens Humains Conventionels,Tournage,Lumière,Chef électricien ,Gaffer,USPA FLUX,Jour 7h,Jour,7,"216,71",
Moyens Humains Conventionels,Tournage,Lumière,Chef électricien ,Gaffer,USPA AUTRES,Jour 7h,Jour,7,"214,56",
Moyens Humains Conventionels,Tournage,Lumière,Conducteur de groupe ,Generator Operator,USPA FICTION,Jour 7h,Jour,7,"195,87",
Moyens Humains Conventionels,Tournage,Lumière,Conducteur de groupe ,Generator Operator,USPA AUTRES,Jour 7h,Jour,7,"191,09",
Moyens Humains Conventionels,Tournage,Lumière,Électricien ,Electrician,USPA FICTION,Jour 7h,Jour,7,"180,44",
Moyens Humains Conventionels,Tournage,Lumière,Électricien ,Electrician,USPA FLUX,Jour 7h,Jour,7,"177,80",
Moyens Humains Conventionels,Tournage,Lumière,Électricien ,Electrician,USPA AUTRES,Jour 7h,Jour,7,"176,04",
Moyens Humains Conventionels,Tournage,Lumière,Pupitreur lumière ,Lighting Console Operator,USPA FICTION,Jour 7h,Jour,7,"207,14",
Moyens Humains Conventionels,Tournage,Lumière,Pupitreur lumière ,Lighting Console Operator,USPA FLUX,Jour 7h,Jour,7,"204,10",
Moyens Humains Conventionels,Tournage,Lumière,Pupitreur lumière ,Lighting Console Operator,USPA AUTRES,Jour 7h,Jour,7,"202,08",
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA FICTION,Jour 7h,Jour,7,"219,93",
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA FLUX,Jour 7h,Jour,7,"216,71",
